Date,Open,High,Low,Close
1993-05-18,440.39,441.26,437.95,440.32
1993-05-19,440.32,447.86,436.86,447.57
1993-05-20,447.6,450.59,447.36,450.59
1993-05-21,450.59,450.59,444.89,445.84
1993-05-24,445.83,448.44,445.26,448
1993-05-25,447.97,449.04,447.7,448.85
1993-05-26,448.82,453.51,448.82,453.44
1993-05-27,453.47,454.55,451.14,452.41
1993-05-28,452.41,452.41,447.67,450.19
1993-06-01,450.23,455.63,450.19,453.83
1993-06-02,453.83,454.53,452.68,453.85
1993-06-03,453.84,453.85,451.12,452.49
1993-06-04,452.43,452.43,448.92,450.06
1993-06-07,450.07,450.75,447.32,447.69
1993-06-08,447.65,447.65,444.31,444.71
1993-06-09,444.71,447.39,444.66,445.78
1993-06-10,445.78,446.22,444.09,445.38
1993-06-11,445.38,448.19,445.38,447.26
1993-06-14,447.23,448.64,447.23,447.71
1993-06-15,447.73,448.28,446.18,446.27
1993-06-16,446.31,447.43,443.61,447.43
1993-06-17,447.43,448.98,446.91,448.54
1993-06-18,448.54,448.59,443.68,443.68
1993-06-21,443.68,446.22,443.68,446.22
1993-06-22,446.25,446.29,444.94,445.93
1993-06-23,445.96,445.96,443.19,443.19
1993-06-24,443.04,447.21,442.5,446.62
1993-06-25,446.62,448.64,446.62,447.6
1993-06-28,447.6,451.9,447.6,451.85
1993-06-29,451.89,451.9,449.67,450.69
1993-06-30,450.69,451.47,450.15,450.53
1993-07-01,450.54,451.15,448.71,449.02
1993-07-02,449.02,449.02,445.2,445.84
1993-07-06,445.86,446.87,441.42,441.43
1993-07-07,441.4,443.63,441.4,442.83
1993-07-08,442.84,448.64,442.84,448.64
1993-07-09,448.64,448.94,446.74,448.13
1993-07-12,448.18,449.11,447.71,448.98
1993-07-13,449,450.7,448.07,448.09
1993-07-14,448.08,451.12,448.08,450.08
1993-07-15,450.09,450.12,447.26,449.22
1993-07-16,449.07,449.08,445.66,445.75
1993-07-19,445.75,446.78,444.83,446.03
1993-07-20,446.03,447.63,443.71,447.31
1993-07-21,447.28,447.5,445.84,447.18
1993-07-22,447.18,447.23,443.72,444.51
1993-07-23,444.54,447.1,444.54,447.1
1993-07-26,447.06,449.5,447.04,449.09
1993-07-27,449,449.44,446.76,448.24
1993-07-28,448.25,448.61,446.59,447.19
1993-07-29,447.19,450.77,447.19,450.24
1993-07-30,450.19,450.22,446.98,448.13
1993-08-02,448.14,450.15,448.03,450.15
1993-08-03,450.12,450.43,447.59,449.27
1993-08-04,449.27,449.72,447.93,448.54
1993-08-05,448.55,449.61,446.94,448.13
1993-08-06,448.13,449.26,447.87,448.68
1993-08-09,448.68,451.51,448.31,450.72
1993-08-10,450.71,450.71,449.1,449.45
1993-08-11,449.6,451,449.6,450.46
1993-08-12,450.47,451.63,447.53,448.96
1993-08-13,448.97,450.25,448.97,450.14
1993-08-16,450.25,453.41,450.25,452.38
1993-08-17,452.38,453.7,451.96,453.13
1993-08-18,453.21,456.99,453.21,456.04
1993-08-19,456.01,456.76,455.2,456.43
1993-08-20,456.51,456.68,454.6,456.16
1993-08-23,456.12,456.12,454.29,455.23
1993-08-24,455.23,459.77,455.04,459.77
1993-08-25,459.75,462.04,459.3,460.13
1993-08-26,460.04,462.87,458.82,461.04
1993-08-27,461.05,461.05,459.19,460.54
1993-08-30,460.54,462.58,460.28,461.9
1993-08-31,461.9,463.56,461.29,463.56
1993-09-01,463.55,463.8,461.77,463.15
1993-09-02,463.13,463.54,461.07,461.3
1993-09-03,461.3,462.05,459.91,461.34
1993-09-07,461.34,462.07,457.95,458.52
1993-09-08,458.53,458.53,453.75,456.65
1993-09-09,456.65,458.11,455.17,457.5
1993-09-10,457.49,461.86,457.49,461.72
1993-09-13,461.7,463.38,461.41,462.06
1993-09-14,461.93,461.93,458.15,459.9
1993-09-15,459.9,461.96,456.31,461.6
1993-09-16,461.54,461.54,459,459.43
1993-09-17,459.43,459.43,457.09,458.83
1993-09-20,458.84,459.91,455,455.05
1993-09-21,455.05,455.8,449.64,452.95
1993-09-22,452.94,456.92,452.94,456.2
1993-09-23,456.25,458.69,456.25,457.74
1993-09-24,457.74,458.56,456.92,457.63
1993-09-27,457.63,461.81,457.63,461.8
1993-09-28,461.84,462.08,460.91,461.53
1993-09-29,461.6,462.17,459.51,460.11
1993-09-30,460.11,460.56,458.28,458.93
1993-10-01,458.93,461.48,458.35,461.29
1993-10-04,461.18,461.8,460.02,461.34
1993-10-05,461.34,463.15,459.45,461.2
1993-10-06,461.24,463.6,460.26,460.74
1993-10-07,460.71,461.13,459.08,459.18
1993-10-08,459.2,460.99,456.4,460.31
1993-10-11,461.08,461.85,460.52,460.88
1993-10-12,461.04,462.47,460.73,461.12
1993-10-13,461.12,461.98,460.76,461.49
1993-10-14,461.55,466.83,461.55,466.83
1993-10-15,466.9,471.1,466.9,469.5
1993-10-18,469.5,470.04,468.02,468.45
1993-10-19,468.41,468.64,464.8,466.21
1993-10-20,466.21,466.87,464.54,466.07
1993-10-21,466.06,466.64,464.38,465.36
1993-10-22,465.36,467.82,463.27,463.27
1993-10-25,463.27,464.49,462.05,464.2
1993-10-26,464.2,464.32,462.65,464.3
1993-10-27,464.3,464.61,463.36,464.61
1993-10-28,464.52,468.76,464.52,467.73
1993-10-29,467.72,468.2,467.37,467.83
1993-11-01,467.33,469.1,467.33,469.1
1993-11-02,469.1,469.1,466.29,468.44
1993-11-03,468.44,468.61,460.95,463.02
1993-11-04,463.03,463.16,457.26,457.49
1993-11-05,457.47,459.63,454.36,459.57
1993-11-08,459.57,461.54,458.78,460.21
1993-11-09,460.21,463.42,460.21,460.33
1993-11-10,460.4,463.72,459.57,463.72
1993-11-11,463.72,464.96,462.49,462.64
1993-11-12,462.64,465.84,462.64,465.39
1993-11-15,465.39,466.13,463.01,463.75
1993-11-16,463.75,466.74,462.97,466.74
1993-11-17,466.74,467.24,462.73,464.81
1993-11-18,464.83,464.88,461.73,463.62
1993-11-19,463.59,463.6,460.03,462.6
1993-11-22,462.6,462.6,457.08,459.13
1993-11-23,459.13,461.77,458.47,461.03
1993-11-24,461.03,462.9,461.03,462.36
1993-11-26,462.36,463.63,462.36,463.06
1993-11-29,463.06,464.83,461.83,461.9
1993-11-30,461.9,463.62,460.45,461.79
1993-12-01,461.93,464.47,461.63,461.89
1993-12-02,461.89,463.22,461.45,463.11
1993-12-03,463.13,464.89,462.67,464.89
1993-12-06,464.89,466.89,464.4,466.43
1993-12-07,466.43,466.77,465.44,466.76
1993-12-08,466.73,466.73,465.42,466.29
1993-12-09,466.29,466.54,463.87,464.18
1993-12-10,464.18,464.87,462.66,463.93
1993-12-13,463.93,465.71,462.71,465.7
1993-12-14,465.73,466.12,462.46,463.06
1993-12-15,463.07,463.69,461.84,461.84
1993-12-16,461.86,463.98,461.86,463.34
1993-12-17,463.34,466.38,463.34,466.38
1993-12-20,466.38,466.9,465.53,465.85
1993-12-21,465.84,465.92,464.03,465.3
1993-12-22,465.08,467.38,465.08,467.32
1993-12-23,467.3,468.97,467.3,467.38
1993-12-27,467.4,470.55,467.35,470.54
1993-12-28,470.61,471.05,469.43,470.94
1993-12-29,470.88,471.29,469.87,470.58
1993-12-30,470.58,470.58,468.09,468.64
1993-12-31,468.66,470.75,466.45,466.45
1994-01-03,466.51,466.94,464.36,465.44
1994-01-04,465.44,466.89,464.44,466.89
1994-01-05,466.89,467.82,465.92,467.55
1994-01-06,467.55,469,467.02,467.12
1994-01-07,467.09,470.26,467.03,469.9
1994-01-10,469.9,475.27,469.55,475.27
1994-01-11,475.27,475.28,473.27,474.13
1994-01-12,474.13,475.06,472.14,474.17
1994-01-13,474.17,474.17,471.8,472.47
1994-01-14,472.5,475.32,472.5,474.91
1994-01-17,474.91,474.91,472.84,473.3
1994-01-18,473.3,475.19,473.29,474.25
1994-01-19,473.97,474.7,472.21,474.3
1994-01-20,474.3,475,473.42,474.98
1994-01-21,475.07,475.56,473.72,474.72
1994-01-24,474.72,475.2,471.49,471.97
1994-01-25,471.97,472.56,470.27,470.92
1994-01-26,470.92,473.44,470.72,473.2
1994-01-27,473.2,477.52,473.2,477.05
1994-01-28,477.05,479.75,477.05,478.7
1994-01-31,478.7,482.85,478.7,481.61
1994-02-01,481.6,481.64,479.18,479.62
1994-02-02,479.62,482.23,479.57,482
1994-02-03,481.96,481.96,478.71,480.71
1994-02-04,480.68,481.02,469.28,469.81
1994-02-07,469.81,472.09,467.57,471.76
1994-02-08,471.74,472.33,469.5,471.05
1994-02-09,471.05,473.41,471.05,472.77
1994-02-10,472.81,473.13,468.91,468.93
1994-02-11,468.91,471.13,466.89,470.18
1994-02-14,470.18,471.99,469.05,470.23
1994-02-15,470.23,473.41,470.23,472.52
1994-02-16,472.53,474.16,471.94,472.79
1994-02-17,472.79,475.12,468.44,470.34
1994-02-18,470.29,471.09,466.07,467.69
1994-02-22,467.69,471.65,467.58,471.46
1994-02-23,471.48,472.41,469.47,470.69
1994-02-24,470.65,470.65,464.26,464.26
1994-02-25,464.33,466.48,464.33,466.07
1994-02-28,466.07,469.16,466.07,467.14
1994-03-01,467.19,467.43,462.02,464.44
1994-03-02,464.4,464.87,457.49,464.81
1994-03-03,464.81,464.83,462.5,463.01
1994-03-04,463.03,466.16,462.41,464.74
1994-03-07,464.74,468.07,464.74,466.91
1994-03-08,466.92,467.79,465.02,465.88
1994-03-09,465.94,467.42,463.4,467.06
1994-03-10,467.08,467.29,462.46,463.9
1994-03-11,463.86,466.61,462.54,466.44
1994-03-14,466.44,467.6,466.08,467.39
1994-03-15,467.36,468.99,466.04,467.01
1994-03-16,467.04,469.85,465.48,469.42
1994-03-17,469.42,471.05,468.62,470.9
1994-03-18,470.89,471.09,467.83,471.06
1994-03-21,471.06,471.06,467.23,468.54
1994-03-22,468.4,470.47,467.88,468.8
1994-03-23,468.89,470.38,468.52,468.54
1994-03-24,468.57,468.57,462.41,464.35
1994-03-25,464.35,465.29,460.58,460.58
1994-03-28,460.58,461.12,456.1,460
1994-03-29,460.03,460.32,452.43,452.48
1994-03-30,452.4,452.49,445.55,445.55
1994-03-31,445.55,447.16,436.16,445.77
1994-04-04,445.66,445.66,435.86,438.92
1994-04-05,439.14,448.29,439.14,448.29
1994-04-06,448.29,449.63,444.98,448.05
1994-04-07,448.11,451.1,446.38,450.88
1994-04-08,450.89,450.89,445.51,447.1
1994-04-11,447.12,450.34,447.1,449.87
1994-04-12,449.83,450.8,447.33,447.57
1994-04-13,447.63,448.57,442.62,446.26
1994-04-14,446.26,447.55,443.57,446.38
1994-04-15,446.38,447.85,445.81,446.18
1994-04-18,446.27,447.87,441.48,442.46
1994-04-19,442.54,444.82,438.83,442.54
1994-04-20,442.54,445.01,439.4,441.96
1994-04-21,441.96,449.14,441.96,448.73
1994-04-22,448.73,449.96,447.16,447.63
1994-04-25,447.64,452.71,447.58,452.71
1994-04-26,452.71,452.79,450.66,451.87
1994-04-28,451.84,452.23,447.97,449.1
1994-04-29,449.07,451.35,447.91,450.91
1994-05-02,450.91,453.57,449.05,453.02
1994-05-03,453.06,453.98,450.51,453.03
1994-05-04,453.04,453.11,449.87,451.72
1994-05-05,451.76,452.82,450.72,451.38
1994-05-06,451.37,451.37,445.64,447.82
1994-05-09,447.82,447.82,441.84,442.32
1994-05-10,442.37,446.84,442.37,446.01
1994-05-11,446.03,446.03,440.78,441.49
1994-05-12,441.5,444.8,441.5,443.75
1994-05-13,443.62,444.72,441.21,444.14
1994-05-16,444.15,445.82,443.62,444.49
1994-05-17,444.49,449.37,443.7,449.37
1994-05-18,449.39,454.45,448.87,453.69
1994-05-19,453.69,456.88,453,456.48
1994-05-20,456.48,456.48,454.22,454.92
1994-05-23,454.92,454.92,451.79,453.2
1994-05-24,453.21,456.77,453.21,454.81
1994-05-25,454.84,456.34,452.2,456.34
1994-05-26,456.33,457.77,455.79,457.06
1994-05-27,457.03,457.33,454.67,457.33
1994-05-31,457.32,457.61,455.16,456.5
1994-06-01,456.5,458.29,453.99,457.63
1994-06-02,457.62,458.5,457.26,457.65
1994-06-03,457.65,460.86,456.27,460.13
1994-06-06,460.13,461.87,458.85,458.88
1994-06-07,458.88,459.46,457.65,458.21
1994-06-08,458.21,459.74,455.43,457.06
1994-06-09,457.06,457.87,455.86,457.86
1994-06-10,457.86,459.48,457.36,458.67
1994-06-13,458.67,459.36,457.18,459.1
1994-06-14,459.1,462.52,459.1,462.37
1994-06-15,462.38,463.23,459.95,460.61
1994-06-16,460.61,461.93,459.8,461.93
1994-06-17,461.93,462.16,458.44,458.45
1994-06-20,458.45,458.45,454.46,455.48
1994-06-21,455.48,455.48,449.45,451.34
1994-06-22,451.4,453.91,451.4,453.09
1994-06-23,453.09,454.16,449.43,449.63
1994-06-24,449.63,449.63,442.51,442.8
1994-06-27,442.78,447.76,439.83,447.31
1994-06-28,447.36,448.47,443.08,446.07
1994-06-29,446.05,449.83,446.04,447.63
1994-06-30,447.63,448.61,443.66,444.27
1994-07-01,444.27,446.45,443.58,446.2
1994-07-05,446.2,447.62,445.14,446.37
1994-07-06,446.29,447.28,444.18,446.13
1994-07-07,446.15,448.64,446.15,448.38
1994-07-08,448.38,449.75,446.53,449.55
1994-07-11,449.56,450.24,445.27,448.06
1994-07-12,448.02,448.16,444.65,447.95
1994-07-13,448.03,450.06,447.97,448.73
1994-07-14,448.73,454.33,448.73,453.41
1994-07-15,453.41,454.33,452.8,454.16
1994-07-18,454.41,455.71,453.26,455.22
1994-07-19,455.22,455.3,453.86,453.86
1994-07-20,453.89,454.16,450.69,451.6
1994-07-21,451.6,453.22,451,452.61
1994-07-22,452.61,454.03,452.33,453.11
1994-07-25,453.1,454.32,452.76,454.25
1994-07-26,454.25,454.25,452.78,453.36
1994-07-27,453.36,453.38,451.36,452.57
1994-07-28,452.57,454.93,452.3,454.23
1994-07-29,454.25,459.33,454.25,458.26
1994-08-01,458.28,461.01,458.08,461.01
1994-08-02,461.01,462.77,459.7,460.56
1994-08-03,460.65,461.46,459.51,461.45
1994-08-04,461.45,461.49,458.4,458.4
1994-08-05,458.34,458.34,456.08,457.09
1994-08-08,457.08,458.3,457.01,457.89
1994-08-09,457.89,458.16,456.66,457.93
1994-08-10,457.98,460.48,457.98,460.3
1994-08-11,460.31,461.41,456.88,458.88
1994-08-12,458.88,462.27,458.88,461.94
1994-08-15,461.97,463.34,461.21,461.23
1994-08-16,461.22,465.2,459.89,465.01
1994-08-17,465.37,465.91,464.57,465.17
1994-08-18,465.1,465.1,462.3,463.17
1994-08-19,463.25,464.37,461.81,463.68
1994-08-22,463.61,463.61,461.46,462.32
1994-08-23,462.39,466.58,462.39,464.51
1994-08-24,464.51,469.05,464.51,469.03
1994-08-25,469.07,470.12,467.64,468.08
1994-08-26,468.08,474.65,468.08,473.8
1994-08-29,473.89,477.14,473.89,474.59
1994-08-30,474.59,476.61,473.56,476.07
1994-08-31,476.07,477.59,474.43,475.49
1994-09-01,475.49,475.49,471.74,473.17
1994-09-02,473.2,474.89,470.67,470.99
1994-09-06,471,471.92,469.64,471.86
1994-09-07,471.86,472.41,470.2,470.96
1994-09-08,470.96,473.4,470.86,473.14
1994-09-09,473.13,473.13,466.55,468.18
1994-09-12,468.18,468.42,466.15,466.21
1994-09-13,466.27,468.76,466.27,467.51
1994-09-14,467.55,468.86,466.82,468.8
1994-09-15,468.8,474.81,468.79,474.81
1994-09-16,474.81,474.81,470.06,471.19
1994-09-19,471.21,473.15,470.68,470.85
1994-09-20,470.83,470.83,463.36,463.36
1994-09-21,463.42,464.01,458.47,461.46
1994-09-22,461.45,463.22,460.96,461.27
1994-09-23,461.27,462.14,459.01,459.67
1994-09-26,459.65,460.87,459.31,460.82
1994-09-27,460.82,462.75,459.83,462.05
1994-09-28,462.1,465.55,462.1,464.84
1994-09-29,464.84,464.84,461.51,462.24
1994-09-30,462.27,465.3,461.91,462.69
1994-10-03,462.69,463.31,460.33,461.74
1994-10-04,461.77,462.46,454.03,454.59
1994-10-05,454.56,454.56,449.27,453.52
1994-10-06,453.52,454.49,452.13,452.36
1994-10-07,452.37,455.67,452.13,455.1
1994-10-10,455.12,459.29,455.12,459.04
1994-10-11,459.04,466.34,459.04,465.79
1994-10-12,465.78,466.7,464.79,465.47
1994-10-13,465.56,471.3,465.56,467.77
1994-10-14,467.78,469.53,466.11,469.1
1994-10-17,469.11,469.88,468.16,468.96
1994-10-18,469.02,469.19,466.54,467.66
1994-10-19,467.69,471.43,465.96,470.28
1994-10-20,470.37,470.37,465.39,466.85
1994-10-21,466.69,466.69,463.83,464.89
1994-10-24,464.89,466.37,460.8,460.83
1994-10-25,460.83,461.95,458.26,461.53
1994-10-26,461.55,463.77,461.22,462.62
1994-10-27,462.68,465.85,462.68,465.85
1994-10-28,465.84,473.78,465.8,473.77
1994-10-31,473.76,474.74,472.33,472.35
1994-11-01,472.26,472.26,467.64,468.42
1994-11-02,468.41,470.92,466.36,466.5
1994-11-03,466.5,468.64,466.4,467.91
1994-11-04,467.96,469.28,462.28,462.28
1994-11-07,462.31,463.56,461.25,463.07
1994-11-08,463.08,467.52,463.07,465.65
1994-11-09,465.65,469.95,463.46,465.4
1994-11-10,465.4,467.79,463.73,464.37
1994-11-11,464.17,464.17,461.45,462.35
1994-11-14,462.44,466.29,462.44,466.04
1994-11-15,466.04,468.51,462.95,465.03
1994-11-16,465.06,466.25,464.28,465.6
1994-11-17,465.71,465.83,461.47,463.56
1994-11-18,463.6,463.84,460.25,461.47
1994-11-21,461.69,463.41,457.55,458.3
1994-11-22,457.95,458.03,450.08,450.09
1994-11-23,450.01,450.61,444.18,449.93
1994-11-25,449.94,452.87,449.94,452.29
1994-11-28,452.26,454.19,451.04,454.16
1994-11-29,454.23,455.17,452.14,455.17
1994-11-30,455.17,457.13,453.27,453.69
1994-12-01,453.55,453.91,447.97,448.92
1994-12-02,448.92,453.31,448,453.3
1994-12-05,453.3,455.04,452.06,453.32
1994-12-06,453.29,453.93,450.35,453.11
1994-12-07,453.11,453.11,450.01,451.23
1994-12-08,451.23,452.06,444.59,445.45
1994-12-09,445.45,446.98,442.88,446.96
1994-12-12,446.95,449.48,445.62,449.47
1994-12-13,449.52,451.69,449.43,450.15
1994-12-14,450.05,456.16,450.05,454.97
1994-12-15,454.97,456.84,454.5,455.34
1994-12-16,455.35,458.8,455.35,458.8
1994-12-19,458.78,458.78,456.64,457.91
1994-12-20,458.08,458.45,456.37,457.1
1994-12-21,457.24,461.7,457.17,459.61
1994-12-22,459.62,461.21,459.33,459.67
1994-12-23,459.7,461.32,459.38,459.83
1994-12-27,459.85,462.73,459.85,462.47
1994-12-28,462.47,462.49,459,460.86
1994-12-29,460.92,461.81,460.36,461.16
1994-12-30,461.17,462.12,459.24,459.27
1995-01-03,459.21,459.21,457.2,459.11
1995-01-04,459.13,460.72,457.56,460.71
1995-01-05,460.73,461.3,459.75,460.34
1995-01-06,460.38,462.49,459.47,460.68
1995-01-09,460.67,461.77,459.74,460.83
1995-01-10,460.9,464.59,460.9,461.68
1995-01-11,461.68,463.61,458.65,461.66
1995-01-12,461.64,461.93,460.63,461.64
1995-01-13,461.64,466.43,461.64,465.97
1995-01-16,465.97,470.39,465.97,469.38
1995-01-17,469.38,470.15,468.19,470.05
1995-01-18,470.05,470.43,468.03,469.72
1995-01-19,469.72,469.72,466.4,466.95
1995-01-20,466.95,466.99,463.99,464.78
1995-01-23,464.78,466.23,461.14,465.81
1995-01-24,465.81,466.88,465.47,465.86
1995-01-25,465.86,469.51,464.4,467.44
1995-01-26,467.44,468.62,466.9,468.32
1995-01-27,468.32,471.36,468.32,470.39
1995-01-30,470.39,470.52,467.49,468.51
1995-01-31,468.51,471.03,468.18,470.42
1995-02-01,470.42,472.75,469.29,470.4
1995-02-02,470.4,472.79,469.95,472.78
1995-02-03,472.78,479.91,472.78,478.64
1995-02-06,478.64,481.95,478.36,481.14
1995-02-07,481.14,481.32,479.69,480.81
1995-02-08,480.81,482.6,480.4,481.19
1995-02-09,481.19,482,479.91,480.19
1995-02-10,480.19,481.96,479.53,481.46
1995-02-13,481.46,482.86,481.07,481.65
1995-02-14,481.65,482.94,480.89,482.55
1995-02-15,482.55,485.54,481.77,484.54
1995-02-16,484.56,485.22,483.05,485.22
1995-02-17,485.15,485.15,481.97,481.97
1995-02-21,481.95,483.26,481.94,482.74
1995-02-22,482.74,486.15,482.45,485.07
1995-02-23,485.07,489.19,485.07,486.91
1995-02-24,486.82,488.28,485.7,488.11
1995-02-27,488.26,488.26,483.18,483.81
1995-02-28,483.81,487.44,483.77,487.39
1995-03-01,487.39,487.83,484.92,485.65
1995-03-02,485.65,485.71,483.19,485.13
1995-03-03,485.13,485.42,483.07,485.42
1995-03-06,485.42,485.7,481.52,485.63
1995-03-07,485.63,485.63,479.7,482.12
1995-03-08,482.12,484.08,481.57,483.14
1995-03-09,483.14,483.74,482.05,483.16
1995-03-10,483.16,490.37,483.16,489.57
1995-03-13,489.57,491.28,489.35,490.05
1995-03-14,490.05,493.69,490.05,492.89
1995-03-15,492.89,492.89,490.83,491.88
1995-03-16,491.87,495.74,491.78,495.41
1995-03-17,495.43,496.67,494.95,495.52
1995-03-20,495.52,496.61,495.27,496.15
1995-03-21,496.15,499.19,494.04,495.07
1995-03-22,495.07,495.67,493.67,495.67
1995-03-23,495.67,496.77,494.19,495.95
1995-03-24,496.07,500.97,496.07,500.97
1995-03-27,500.97,503.2,500.93,503.2
1995-03-28,503.19,503.91,501.83,503.9
1995-03-29,503.92,508.15,500.96,503.12
1995-03-30,503.17,504.66,501,502.22
1995-03-31,501.94,501.94,496.31,500.71
1995-04-03,500.7,501.91,500.2,501.85
1995-04-04,501.85,505.26,501.85,505.24
1995-04-05,505.27,505.57,503.17,505.57
1995-04-06,505.63,507.1,505,506.08
1995-04-07,506.13,507.19,503.59,506.42
1995-04-10,506.3,507.01,504.61,507.01
1995-04-11,507.24,508.85,505.29,505.53
1995-04-12,505.59,507.17,505.07,507.17
1995-04-13,507.19,509.83,507.19,509.23
1995-04-17,511.07,512.03,505.43,506.13
1995-04-18,506.43,507.65,504.12,505.37
1995-04-19,505.37,505.89,501.19,504.92
1995-04-20,504.92,506.5,503.44,505.29
1995-04-21,505.63,508.49,505.63,508.49
1995-04-24,508.49,513.02,507.44,512.89
1995-04-25,512.8,513.54,511.32,512.1
1995-04-26,511.99,513.04,510.47,512.66
1995-04-27,512.15,513.62,511.63,513.55
1995-04-28,513.64,515.29,510.9,514.71
1995-05-01,514.76,515.6,513.42,514.26
1995-05-02,514.23,515.18,513.03,514.86
1995-05-03,514.93,520.54,514.86,520.48
1995-05-04,520.48,525.4,519.44,520.54
1995-05-05,520.75,522.35,518.28,520.12
1995-05-08,520.09,525.15,519.14,523.96
1995-05-09,523.96,525.99,521.79,523.56
1995-05-10,523.74,524.4,521.53,524.36
1995-05-11,524.33,524.89,522.7,524.37
1995-05-12,524.37,527.05,523.3,525.55
1995-05-15,525.55,527.74,525,527.74
1995-05-16,527.74,529.08,526.45,528.19
1995-05-17,528.19,528.42,525.38,527.07
1995-05-18,526.88,526.88,519.58,519.58
1995-05-19,519.58,519.58,517.07,519.19
1995-05-22,519.19,524.34,519.19,523.65
1995-05-23,523.65,528.59,523.65,528.59
1995-05-24,528.59,531.91,525.57,528.61
1995-05-25,528.37,529.04,524.89,528.59
1995-05-26,528.59,528.59,522.51,523.65
1995-05-30,523.65,525.58,521.38,523.58
1995-05-31,523.7,533.41,522.17,533.4
1995-06-01,533.4,534.21,530.05,533.49
1995-06-02,533.49,536.91,529.55,532.51
1995-06-05,532.51,537.73,532.47,535.6
1995-06-06,535.6,537.09,535.14,535.55
1995-06-07,535.55,535.55,531.66,533.13
1995-06-08,533.13,533.56,531.65,532.35
1995-06-09,532.35,532.35,526,527.94
1995-06-12,527.94,532.54,527.94,530.88
1995-06-13,530.88,536.23,530.88,536.05
1995-06-14,536.05,536.48,533.83,536.47
1995-06-15,536.48,539.07,535.56,537.12
1995-06-16,537.51,539.98,537.51,539.83
1995-06-19,539.83,545.22,539.83,545.22
1995-06-20,545.22,545.44,543.43,544.98
1995-06-21,544.98,545.93,543.9,543.98
1995-06-22,543.98,551.07,543.98,551.07
1995-06-23,551.07,551.07,548.23,549.71
1995-06-26,549.71,549.79,544.06,544.13
1995-06-27,544.11,547.07,542.19,542.43
1995-06-28,542.43,546.33,540.72,544.73
1995-06-29,544.73,546.25,540.79,543.87
1995-06-30,543.87,546.82,543.51,544.75
1995-07-03,544.75,547.1,544.43,547.09
1995-07-05,547.09,549.98,546.28,547.26
1995-07-06,547.26,553.99,546.59,553.99
1995-07-07,553.9,556.57,553.05,556.37
1995-07-10,556.37,558.48,555.77,557.19
1995-07-11,556.78,557.19,553.8,554.78
1995-07-12,555.27,561.56,554.27,560.89
1995-07-13,560.89,562,559.07,561
1995-07-14,561,561,556.41,559.89
1995-07-17,560.34,562.94,559.45,562.72
1995-07-18,562.55,562.6,556.86,558.46
1995-07-19,556.58,558.46,542.51,550.98
1995-07-20,550.98,554.43,549.1,553.54
1995-07-21,553.34,554.73,550.91,553.62
1995-07-24,553.62,557.21,553.62,556.63
1995-07-25,556.63,561.75,556.34,561.1
1995-07-26,561.1,563.78,560.85,561.61
1995-07-27,561.61,565.33,561.61,565.22
1995-07-28,565.22,565.4,562.04,562.93
1995-07-31,562.93,563.49,560.06,562.06
1995-08-01,562.06,562.11,556.67,559.64
1995-08-02,559.64,565.62,557.87,558.8
1995-08-03,558.8,558.8,554.1,558.75
1995-08-04,558.75,559.57,557.91,558.94
1995-08-07,558.94,561.24,558.94,560.03
1995-08-08,560.03,561.52,558.31,560.39
1995-08-09,560.39,561.59,559.29,559.71
1995-08-10,559.71,560.63,556.05,557.45
1995-08-11,557.45,558.5,553.04,555.11
1995-08-14,555.11,559.74,554.76,559.74
1995-08-15,559.74,559.98,555.22,558.57
1995-08-16,558.57,559.98,557.37,559.97
1995-08-17,559.97,559.97,557.42,559.04
1995-08-18,559.04,561.24,558.34,559.21
1995-08-21,559.21,563.34,557.89,558.11
1995-08-22,558.11,559.52,555.87,559.52
1995-08-23,559.52,560,557.08,557.14
1995-08-24,557.14,558.63,555.2,557.46
1995-08-25,557.46,561.31,557.46,560.1
1995-08-28,560.1,562.22,557.99,559.05
1995-08-29,559.05,560.01,555.71,560
1995-08-30,560,561.52,559.49,560.92
1995-08-31,561.09,562.36,560.49,561.88
1995-09-01,561.88,564.62,561.01,563.84
1995-09-05,563.86,569.2,563.86,569.17
1995-09-06,569.17,570.53,569,570.17
1995-09-07,570.17,571.11,569.23,570.29
1995-09-08,570.29,572.68,569.27,572.68
1995-09-11,572.68,575.15,572.68,573.91
1995-09-12,573.91,576.51,573.11,576.51
1995-09-13,576.51,579.72,575.47,578.77
1995-09-14,578.77,583.99,578.77,583.61
1995-09-15,583.61,585.07,581.79,583.35
1995-09-18,583.35,583.37,579.36,582.77
1995-09-19,582.78,584.24,580.75,584.2
1995-09-20,584.2,586.77,584.18,586.77
1995-09-21,586.77,586.79,580.91,583
1995-09-22,583,583,578.25,581.73
1995-09-25,581.73,582.14,579.5,581.81
1995-09-26,581.81,584.66,580.65,581.41
1995-09-27,581.41,581.42,574.68,581.04
1995-09-28,581.04,585.88,580.69,585.87
1995-09-29,585.87,587.61,584,584.41
1995-10-02,584.41,585.05,580.54,581.72
1995-10-03,581.72,582.34,578.48,582.34
1995-10-04,582.34,582.34,579.91,581.47
1995-10-05,581.47,582.63,579.58,582.63
1995-10-06,582.63,584.54,582.1,582.49
1995-10-09,582.49,582.49,576.35,578.37
1995-10-10,578.37,578.37,571.55,577.52
1995-10-11,577.52,579.52,577.08,579.46
1995-10-12,579.46,583.12,579.46,583.1
1995-10-13,583.1,587.39,583.1,584.5
